item_id	large	title	summary
142	https://m.media-amazon.com/images/I/512A7+BBmaL._AC_.jpg	Rachael Ray Every Day    Print Magazine	"Amazon.com Review
Keep your busy life in balance with tips and lessons from celebrity chef Rachael Ray. Each issue of Every Day with Rachael Ray Magazine is packed with cooking and entertaining tips. Since 2006, this magazine has been helping busy women keep healthy living a top priority in their lives and the lives of their families.  The popular thirty-minute meals that launched Rachael Ray into our homes and our kitchens are available in every edition, along with tips for better living both in and out of the kitchen. Lifestyle tips, including party planning, beauty, style, and decorating articles, are also available in each issue. Kitchen know-how is shared in the Scratch Pad section, and the Pet Project section of Every Day with Rachael Ray Magazine features fun stories about the furry family members Rachael and her readers love.  Every issue of Every Day with Rachael Ray Magazine is packed full of helpful tips and recipes for any budget or palate. Different issues focus on seasonal trends in the culinary world and in entertaining. Even the busiest of women will find stress relief with the easy meal planners and simple style tips available in Every Day with Rachael Ray Magazine. Celebrity guests grace the pages to share their own tips and tricks with Rachael and her readers.  Readers are sure to gain volumes of knowledge about cooking, baking, and domestic life with each issue of Every Day with Rachael Ray Magazine. Rachael Ray is a woman who understands how challenging it can be to balance work and home life. The information she gathers and imparts in her magazine is sure to help bring organization and balance to your life."
180	https://m.media-amazon.com/images/I/61YTOj8AiTL._AC_.jpg	Reminisce    Print Magazine	
79	https://m.media-amazon.com/images/I/61qx-WLa8+L._AC_.jpg	Wired    Print Magazine	"Product Description
News of tomorrow, today. Stay informed with WIRED.  WIRED explores the ways technology is changing our lives—from culture to business, science to design. By subscribing, you’ll ensure that we can continue producing great stories for years to come.
Amazon.com Review
A helicopter on Mars. What to expect post-Covid. The next electrifying/terrifying leap in A.I. explained. WIRED gives you up-to-the-nanosecond coverage of how technology and the people behind it are changing the world around you. For less than $1 a month, get unlimited access to best-in-class reporting on science and technology, games and gear, and the visionaries and changemakers making it all happen. Catch up to the future on your terms with the WIRED print edition and full access to the archive of stories on wired.com. Stare the future right in the eye."
364	https://m.media-amazon.com/images/I/613H+vrZAaL._AC_.jpg	PeopleStyle    Print Magazine	"Product Description
StyleWatch takes you on a fast and entertaining shopping trip through the hottest trends, newest beauty looks and latest celebrity styles. With inspiring choices at perfect prices, StyleWatch makes it easy to shop smart, feel good and look your best!
Amazon.com Review
Stylewatch magazine provides readers with the latest in fashion and beauty, focusing on what the hottest celebrities are wearing in their daily lives. The perfect magazine for anyone who loves getting the scoop on the hottest fashion trends, each issue contains valuable information on how to shop for affordable yet fashionable outfits and how to find the best beauty bargains. It is also packed with entertaining features, such as which celebrities have the best style, picks on the hottest new looks, and exclusive discounts on fashion items like clothing, beauty products, and accessories.  Stylewatch magazine wants to make fashion accessible to everyone, so it emphasizes that a person's size, shape, or economic status do not matter, because fashion and beauty can be fun and affordable for everyone. The magazine provides tips and tricks on how to turn items in your closet into stylish pieces that will flatter your shape, and it includes suggestions on how to add low-cost designer pieces to your wardrobe as well.  If there is a certain celebrity's style that you want to emulate, search for them in Stylewatch magazine, which features articles that focus on the most popular stars and their fashion sense. It even includes affordable pieces you can buy that are based on those worn by your favorite celebrities.  Stylewatch magazine is the place to turn when you want advice on how to get that celebrity look and style without hiring a professional stylist. Each issue is loaded with tips and advice on how to keep your look fresh and up-to-date."
162	https://m.media-amazon.com/images/I/71RHDeLdFxL._AC_.jpg	Good Housekeeping    Print Magazine	Good Housekeeping magazine?together with the Good Housekeeping Institute and the Good Housekeeping Seal?is an American icon of consumer protection and quality assurance. Every issue delivers a unique mix of independent investigation and trusted reporting, along with inspirational and personal stories. The magazine's rich tradition embodies a commitment to the modern home and to a woman's quality of life.
126	https://m.media-amazon.com/images/I/51DXs0E6ECL._AC_.jpg	National Geographic Traveler    Print Magazine	"Product Description
NATIONAL GEOGRAPHIC TRAVELER is a resource for active, curious travelers. It uses storytelling and you-are-there photography. Features focus on domestic and foreign destinations, personal travel reflections, food and restaurants, great places to stay, photography, trends, adventure, ecotourism, road trips, cultural events, and travelers and TravelWise--which appears with every major feature--furnishes a lively and complete mini guidebook to help consumers plan their trips.
Amazon.com Review
National Geographic Traveler magazine brings the world to your doorstep with lively articles told in a storytelling style and gorgeous photography that inspires wanderlust. Whether you're an armchair traveler or someone who takes a few international trips each year, you'll be immersed in multiple fascinating destinations in each issue.  National Geographic Traveler magazine covers both domestic and international destinations and includes details on lodging, attractions, and restaurants, so you can plan your own getaway. Insider's local tips and cultural events are also covered, giving you an in-depth look at the people and places of a given destination. There's a good mix of vacation types too, including adventure trips, family vacation options, and personal journeys. Regular features covering new hotels around the globe, road trip ideas, and cruise ship ports of call help you keep your finger on the pulse of the latest travel trends.  The writing style of National Geographic Traveler magazine is personal and heartfelt, so you experience the writer's impressions of the area as though you were there and get a true sense of the place. While some of the articles cover once-in-a-lifetime trips, such as scaling a mountain or trekking across a desert, others dip into little-known adventures closer to home, such as national parks and historic sites across the United States.  If you dream of traveling the world or want to find an unusual destination for your next vacation, National Geographic Traveler magazine can help you expand your understanding of the world and give you plenty of new places to add to your travel bucket list."
118	https://m.media-amazon.com/images/I/41QsZC24CKL._AC_.jpg	Poetry	
445	https://m.media-amazon.com/images/I/512GBDzFBSL._AC_.jpg	Parenting    Print Magazine	
56	https://m.media-amazon.com/images/I/61ynyKNRCvL._AC_.jpg	Entertainment Weekly    Print Magazine	"Amazon.com Review
Entertainment Weekly Magazine is one of the most-read entertainment publications on the market because it keeps its readers up to date on all the hottest topics. Its breaking entertainment news and trending topics include interviews with the most popular celebrities, exposés on new programs, and what is happening--or about to happen--on your favorite TV shows. It also includes entertainment news on current movies, the latest music, and the books that are topping the best seller's list.  Entertainment Weekly Magazine offers an inside look into the lives of the most interesting and successful people in the world. From hot gossip to the latest twists and turns of your favorite series, Entertainment Weekly Magazine strives to present readers with a wide range of informative articles, movie reviews, and other exciting content that will keep you turning the page.  Entertainment Weekly Magazine's content is thoroughly researched to provide you with credible information that keeps up with all the major relationships both on and off screen. It has the scoop on who's hooking up, who's breaking up, and who is ready to tie the knot. It sums up the best of Hollywood in a fun and worthwhile magazine that most people can't help but read cover to cover.  A one-year subscription to Entertainment Weekly Magazine gives you the ability to stay on top of all your favorite celebrities, television shows, and other intriguing entertainment news."
289	https://m.media-amazon.com/images/I/510A6u1fbVL._AC_.jpg	Outside    Print Magazine	"Product Description
Outside covers the exciting, active lifestyle of today's man.˜ Each month readers share the adventure, with travel reporting and advice available nowhere else, inspiring profiles, breathtaking photography, epic news from the frontiers of exploration and risk, rock-solid advice on gear, health and fitness and an addictive quotient of daring and mind-blowing surprises. Outside is a 2013 winner of the National Magazine award for General Excellence and is a 5 time winner of this prestigious honor.
Amazon.com Review
If you are committed to leading an active lifestyle, Outside magazine is right for you. Since 1977, this monthly publication has been printing the best of outdoor sports, people, activities, and much more. Whether you are a traveler or sports enthusiast or simply enjoy the products that make active living outdoors more enjoyable, this periodical is the one for you.  Each issue of Outside magazine brings aboard freelance writers for columns, and the magazine has launched the careers of many adventure and travel writers. In addition to featured destination and adventure articles, the publication regularly offers reviews of the latest gear, apparel, electronics, and equipment for any outdoor occasion. World-class photography is featured from all over the world, bringing the best of the outdoors right to your doorstep.  Media columns focus on current television, films, and books that are of interest to outdoor enthusiasts. Bodywork articles provide Outside magazine readers with great workout and fitness plans. The Guide is a regular column that focuses on different subjects in each issue, giving an A-to-Z compendium on reader-focused issues. Human-interest, environmental, and political articles are featured in each issue as well, providing readers with current events and relevant news.  With each issue focusing on readers who are passionate about leading an active lifestyle and being a part of the surrounding world, Outside magazine has won numerous awards and is the only magazine to receive three consecutive National Magazine Awards for General Excellence. A subscription to Outside magazine is sure to enhance your active lifestyle in many ways."
124	https://m.media-amazon.com/images/I/61MI9e6wBlL._AC_.jpg	Reader's Digest Large Print    Print Magazine	Reader's Digest Large Print is packed with the best stories and advice on the topics that matter most to you, all in large, easy-to-read type. Enjoy real-life dramas about hometown heroes, hundreds of jokes, stories and laughs, plus large-print crossword puzzles.
377	https://m.media-amazon.com/images/I/61doh78kPKL._AC_.jpg	Bon Appetit    Print Magazine	
395	https://m.media-amazon.com/images/I/613Hh73tkTL._AC_.jpg	Bloomberg Businessweek    Print Magazine	
38	https://m.media-amazon.com/images/I/41iOB3cmeZL._AC_.jpg	Angels on Earth    Print Magazine	
287	https://m.media-amazon.com/images/I/511T1mhbkGL._AC_.jpg	More    Print Magazine	
268	https://m.media-amazon.com/images/I/51PnzbJXtXL._AC_.jpg	Muscle & Fitness    Print Magazine	This is a lifestyle magazine for men and women interested in building their bodies and minds. It contains advice on getting in shape and staying fit. Each issue includes articles on exercise routines, diet, nutrition, sexual fitness, psychology, sports medicine, kinesiology, physiology, weight control and personal appearance.
152	https://m.media-amazon.com/images/I/513Fiuz4nQL._AC_.jpg	MacLife    Print Magazine	
192	https://m.media-amazon.com/images/I/61rXKOohh3L._AC_.jpg	Harper's Bazaar    Print Magazine	
111	https://m.media-amazon.com/images/I/71Qfyg-ydpL._AC_.jpg	Sunset    Print Magazine	"Product Description
Sunset celebrates the promise of the West. We expose you to the experiences and advantages only the West can offer, so you'll never forget why you live here.
Amazon.com Review
Sunset magazine is one of the leading publications to bring all things found and made in the West into the hands of people across the country. From great restaurants to places to travel to for a little rest and relaxation to inspired ideas for decorating your home and improving your garden, Sunset magazine is dedicated to presenting you with the most beautiful aspects of the West.  In each issue, you will find a section full of travel tips that are geared towards the current season. There is also a section for sports enthusiasts which covers different places where you can enjoy the great outdoors. You'll also find pages set aside for decorating tips and advice for bringing the outdoors into your home or sprucing up your garden. There are also plenty of new, tested, and delicious recipes for you to discover, complete with wine pairing tips.  Sunset magazine has stunning photographs to accompany each story that is written with a fresh, open perspective. Have you tried turning some of your outdoor space into a new living area or wondered what would be a delicious, healthy, and fast meal on a weekday when you are too tired to cook? If so, Sunset magazine has the answers you are looking for.  A subscription to Sunset Magazine will enhance your appreciation of the West and help you enjoy living or visiting there like never before."
243	https://m.media-amazon.com/images/I/613xsKKzqDL._AC_.jpg	Vanity Fair    Print Magazine	
17	https://m.media-amazon.com/images/I/61Y4HORBErL._AC_.jpg	GQ    Print Magazine	
267	https://m.media-amazon.com/images/I/41wYYWMf3PL._AC_.jpg	Rolling Stone    Print Magazine	"Product Description
Rolling Stone magazine is a cultural icon. It’s the number one pop culture reference point for 13 million young adults. In addition to its authoritative position in music, Rolling Stone’s sphere of influence reaches into entertainment, movies, television, technology, and national affairs. Rolling Stone covers everything that’s important, trend-setting, and newsworthy to the thought leaders among young adults.
Amazon.com Review
Editorial Reviews
Amazon.com
Who Reads
Rolling Stone
?
Rolling Stone
is written for a reader who’s interested in entertainment, including music, movies, television, technology, and national affairs. It combines its significant entertainment reviews with cultural and social commentary, featuring articles on politics, celebrities, and more.
What You Can Expect in Each Issue:
Rock & Roll: The latest music news on those who continue to rock us.
Rock & Roll:
The latest music news on those who continue to rock us.
Smoking Section: In-depth, exclusive looks at the rock star lifestyle.
Smoking Section:
In-depth, exclusive looks at the rock star lifestyle.
Random Notes: A photo collage of who's who in the music biz, and what they're up to.
Random Notes:
A photo collage of who's who in the music biz, and what they're up to.
Breaking: A look at the hottest new artists, or old artists with something new.
Breaking:
A look at the hottest new artists, or old artists with something new.
Charts: Billboard's top ten, iTunes top ten, local favorites, and the top 40 albums at issue release.
Charts:
Billboard's top ten, iTunes top ten, local favorites, and the top 40 albums at issue release.
Reviews: Star-rated reviews of new releases, across all media.  Past Issues:  Special Issues Through the Year: Spring Music and Festivals Preview: From indie rockers to the year’s best bands, Rolling Stone’s ""more than a sneak-peak"" look at the season’s most anticipated releases and music festivals. The Best of Rock: What band has the best drummer? Who puts on the best show? What’s the best online music service? A useful guide to the best that music has to offer. Live Issue: Mapping out the best places to experience live music from coast to coast--must-see tours, festivals and more. Fall Fashion/10 Bands to Watch: The latest must-have looks that will rock fall fashion, plus profiles of the most hype-worthy bands. Year in Review: The best moments of the year in pop culture, from the most noteworthy albums and artists to the most off-the-wall moments.  Magazine Layout  One of the hallmarks of Rolling Stone is its excellent photography. From the cover image through to the last page, photos are what drives much of the graphical nature of this magazine. Articles are accompanied by photographs or illustrations, and the overall tone of the magazine is visually impactful.    Awards  2007 National Magazine Award For General Excellence, ASME. Editorial excellence honors in reporting and photo essay categories, ASME 2006. Since the inception of ASME, Rolling Stone has earned over 50 nominations and 12 wins.
Reviews:
Star-rated reviews of new releases, across all media.
Past Issues:
Special Issues Through the Year:
Spring Music and Festivals Preview: From indie rockers to the year’s best bands, Rolling Stone’s ""more than a sneak-peak"" look at the season’s most anticipated releases and music festivals.
Spring Music and Festivals Preview:
From indie rockers to the year’s best bands,
Rolling Stone
’s ""more than a sneak-peak"" look at the season’s most anticipated releases and music festivals.
The Best of Rock: What band has the best drummer? Who puts on the best show? What’s the best online music service? A useful guide to the best that music has to offer.
The Best of Rock:
What band has the best drummer? Who puts on the best show? What’s the best online music service? A useful guide to the best that music has to offer.
Live Issue: Mapping out the best places to experience live music from coast to coast--must-see tours, festivals and more.
Live Issue:
Mapping out the best places to experience live music from coast to coast--must-see tours, festivals and more.
Fall Fashion/10 Bands to Watch: The latest must-have looks that will rock fall fashion, plus profiles of the most hype-worthy bands.
Fall Fashion/10 Bands to Watch:
The latest must-have looks that will rock fall fashion, plus profiles of the most hype-worthy bands.
Year in Review: The best moments of the year in pop culture, from the most noteworthy albums and artists to the most off-the-wall moments.  Magazine Layout  One of the hallmarks of Rolling Stone is its excellent photography. From the cover image through to the last page, photos are what drives much of the graphical nature of this magazine. Articles are accompanied by photographs or illustrations, and the overall tone of the magazine is visually impactful.    Awards  2007 National Magazine Award For General Excellence, ASME. Editorial excellence honors in reporting and photo essay categories, ASME 2006. Since the inception of ASME, Rolling Stone has earned over 50 nominations and 12 wins.
Year in Review:
The best moments of the year in pop culture, from the most noteworthy albums and artists to the most off-the-wall moments.
Magazine Layout
One of the hallmarks of
Rolling Stone
is its excellent photography. From the cover image through to the last page, photos are what drives much of the graphical nature of this magazine. Articles are accompanied by photographs or illustrations, and the overall tone of the magazine is visually impactful.
Awards
2007 National Magazine Award For General Excellence, ASME. Editorial excellence honors in reporting and photo essay categories, ASME 2006. Since the inception of ASME, Rolling Stone has earned over 50 nominations and 12 wins."
362	https://m.media-amazon.com/images/I/4191aVe2I8L._AC_.jpg	Faces    Print Magazine	
339	https://m.media-amazon.com/images/I/411VKF5za8L._AC_.jpg	Spider    Print Magazine	"Product Description
Spider is a literary magazine, uniquely crafted for new independent readers, ages 6 to 9 years old. This children’s magazine offers fun stories, poems, and activities kids will love while learning.
Amazon.com Review
Spider magazine explores a variety of themes such as inclusiveness, responsibility, empathy, friendship, and communication through colorfully illustrated images by award winning artists and stories from best-selling children’s authors all over the world.  In every issue, a portion of the magazine is dedicated to contests for the best story writing, art, and poetry entries—showcasing the winners in the next publication. Spider, the Spider, is featured throughout the margins of the magazine, along with his other fun insect friends that have their own storyline while also providing commentary on the articles. The end of each issue includes perforated pages of activities for your child’s independent art and craft time.  This 100% advertisement-free children’s magazine engages your learner even further with an online interactive website for Spider subscribers where you and your child can both participate in moderated forums by asking questions and making comments on the materials read.  Published since 1994, Spider magazine is the perfect addition to every independent readers’ library collection."
223	https://m.media-amazon.com/images/I/51e-pbmJ6oL._AC_.jpg	Consumer Reports Print Access    Print Magazine	
81	https://m.media-amazon.com/images/I/61tWBV8HzhL._AC_.jpg	Cooking Light    Print Magazine	
185	https://m.media-amazon.com/images/I/613xsKKzqDL._AC_.jpg	Vanity Fair    Print Magazine	"Product Description
Vanity Fair
reports on—and from—the intersection of power and personality, dissecting the culture high and low with signature sophistication, wit, and insight. Ambitious journalism, unforgettable essays, and iconic photography define each issue and animate our digital platforms. Subscribe today and stay in the know with Vanity Fair — the cultural conversation starter.
Amazon.com Review
""Our mission at Vanity Fair is to capture the zeitgeist and meet our readers at all intersections of power and influence, from Wall Street to Washington, Silicon Valley to Hollywood, and beyond. In an age where these worlds have become so closely intertwined, we believe that journalism that breaks through the noise and makes a difference is more critical than ever. We pursue this work by telling great stories, creating indelible images, and leading the culture forward."" — RADHIKA JONES, EDITOR IN CHIEF  Muscular long-form journalism, stunning photography, insightful essays, and superb design make Vanity Fair a must-read. Online and in print, the magazine commissions the best writers and photographers to explain the pressing issues of the day and take the pulse of the culture. Vanity Fair consistently delivers crucial reporting on business and finance, domestic politics and world affairs, even as it covers the very best in arts and entertainment."
148	https://m.media-amazon.com/images/I/61UyEcuZtbL._AC_.jpg	Family Handyman    Print Magazine	
279	https://m.media-amazon.com/images/I/511I0yiXDCL._AC_.jpg	Reader's Digest Large Print    Print Magazine	"Contains digest and original articles on a wide variety of health-related topics. Also contains short abstracts of current medical progress in section entitled ""News from the World of Medicine."""
418	https://m.media-amazon.com/images/I/51sQepSt1sL._AC_.jpg	Dog Fancy (1-year auto-renewal)	
332	https://m.media-amazon.com/images/I/614GOZvtRQL._AC_.jpg	Women's Health    Print Magazine	
427	https://m.media-amazon.com/images/I/61ouZm3-D6L._AC_.jpg	American Cowboy    Print Magazine	American Cowboy captures the spirit of the American West. Each issue serves up Western living, personalities, ranching, rodeo, travel, history, music, art, fashion and more! Get the best of the west with every action-packed issue.
422	https://m.media-amazon.com/images/I/611AGMH5ATL._AC_.jpg	New York Times - National Edition	
369	https://m.media-amazon.com/images/I/61htsyh9tEL._AC_.jpg	Sports Illustrated    Print Magazine	Sports Illustrated brings you spectacular action photography and in-depth coverage. With Sports Illustrated, you get into it!
9	https://m.media-amazon.com/images/I/51O05NhnASL._AC_.jpg	Dwell    Single Issue Magazine	Dwell is an exploration of what it means to live in the modern world. Through the use of award-winning photography and lucid text, Dwell presents a view of modern design that is fresh, non-traditional, and wholly unique. By uncovering undiscovered sources, highlighting the latest building materials, reporting on the newest products and furniture, and capturing the most exciting gestures in the world of interior design and architecture, Dwell sustains a trusted voice and remains an important arbiter of modern culture.
291	https://m.media-amazon.com/images/I/61LF05tSF9L._AC_.jpg	Car and Driver    Print Magazine	
248	https://m.media-amazon.com/images/I/61H+HAqAqHL._AC_.jpg	Writer's Digest	
340	https://m.media-amazon.com/images/I/61ghL-bZi3L._AC_.jpg	Popular Mechanics    Print Magazine	Popular Mechanics is for people who have a passion to know how things work. It's about how the latest advances in science and technology will impact your home, your car, consumer electronics, computers, even your health. Popular Mechanics - answers for curious minds.
270	https://m.media-amazon.com/images/I/61yp98VXu-L._AC_.jpg	The English Home	
130	https://m.media-amazon.com/images/I/51mweZWOCbL._AC_.jpg	Air & Space    Print Magazine	Air & Space Magazine covers the magic of flight and the mystery of space. It's published by The Smithsonian Institution, whose National Air and Space Museum is the single most popular museum in the world, so we can take you behind the scenes to explore the history, culture, and technology of flight in a way that no one else can. From Burt Rutan's futuristic designs and what's next for Mars to why the U-2 spy plane still flies, come and meet the people and celebrate the stories with us. This is a magazine for all who are curious about the great aerospace achievements of the past century and flight's exciting future. In more than 25 years of publishing, the magazine has built a reputation for excellence in part by reflecting the grand scope of the Museum, encompassing every era of aviation and space exploration.
416	https://m.media-amazon.com/images/I/51XPJ-GbhwL._AC_.jpg	Men's Fitness    Print Magazine	"Product Description
MEN'S FITNESS is a guide for fit and active men. The information on training, nutrition, gear, apparel, relationships and adventure sports.
Amazon.com Review
Men's Fitness magazine is for active men who want to look good and stay in shape. The magazine offers a host of information, advice, and resources on health, fitness, food, grooming, and much more.  Men's Fitness magazine features health and fitness articles and columns, and each issue contains guides on everything from bulking up to slimming down. The magazine offers advice on the best ways to shake up your workout along with a variety of ways to stretch out before a workout and novel ideas to cool down afterward.  In addition to exercise, Men's Fitness magazine offers several recipes and menus for adding good nutrition to your daily meals. It focuses not only on healthy eating as a lifestyle change but also on dieting. The magazine offers advice on supplements, shakes, and sports drinks as well. For men who want help with the opposite sex, Men's Fitness has a special section containing tips and guides that cover dating and other related issues. The women section of the magazine also offers helpful advice for men with a variety of issues with the opposite sex.  Get the lowdown on the latest movies and music, as well as the best gear to enhance your workout, in each issue of the magazine. The magazine also covers travel, sports, and men's fashion topics to make it a well-rounded magazine for the modern man.  A subscription to Men's Fitness magazine comes with a wealth of information for today's active man on the go. From health and fitness to travel and fashion, there is plenty of information for every man."
402	https://m.media-amazon.com/images/I/61FTRRmZIuL._AC_.jpg	Wood	
321	https://m.media-amazon.com/images/I/51azbOplAhL._AC_.jpg	Parabola	
368	https://m.media-amazon.com/images/I/61xkKA6xoXL._AC_.jpg	This Old House    Print Magazine	
244	https://m.media-amazon.com/images/I/51GWvex+OfL._AC_.jpg	Wired All Access    Print Magazine	
105	https://m.media-amazon.com/images/I/61FTRr6UQLL._AC_.jpg	Guns & Ammo	
367	https://m.media-amazon.com/images/I/61ePLtYSN2L._AC_.jpg	Sports Illustrated    Print Magazine	
67	https://m.media-amazon.com/images/I/61SIFLyqUcL._AC_.jpg	Reader's Digest    Print Magazine	"Product Description
Contains digest and original articles on a wide variety of health-related topics. Also contains short abstracts of current medical progress in section entitled ""News from the World of Medicine.""
Amazon.com Review
Every month, Reader's Digest Magazine comes out with what's new in health, books, humor, food, and more. Reader's Digest is easy to read, with colorful art, smart features, and a handsome layout with plenty of room for all the latest in the areas that matter to you. Subscribers to Reader's Digest Magazine enjoy the inspiring true stories, the healthy recipes, and the helpful hints for around the house.  Every issue of Reader's Digest Magazine is packed with your favorite features. There's always a compelling main article for the latest in literature. All in a Day's Work and Humor in Uniform are great fun and full of jokes and anecdotes you'll share with your friends, while Test Your Brainpower sharpens the wit and That's Outrageous can keep you up to speed on some of the most important problems we all face in society.  Reader's Digest Magazine's content is fun and informative. In it, you'll find everything from uplifting stories of personal achievement and charming illustrations, to health news and family features. Do you wish you could have a periodical that's packed with great stories from around the world, or a resource in the home that has something great for every member of the family? Reader's Digest Magazine has what you're looking for.  A subscription to Reader's Digest Magazine brings the world home in a package you'll find yourself dipping into again and again. A Reader's Digest in your home is a treasure everyone can enjoy, from kids to grownups."
238	https://m.media-amazon.com/images/I/61PYNGUxwKL._AC_.jpg	Conde Nast Traveler    Print Magazine	At Condé Nast Traveler, we inspire action for trips both big and small. We tell you where to go and what to do. We're here to give you exactly what you need, when you need it, so that wherever you are, you feel at home in the world. Because, finally, that's what it means to be a traveler. An annual subscription also includes our must-have Gold List, Reader's Choice and Hot List issues.
450	https://m.media-amazon.com/images/I/51yg1ExNJUL._AC_.jpg	Highlights for Children    Print Magazine	
83	https://m.media-amazon.com/images/I/61AVAiTn-WL._AC_.jpg	Food Network Magazine    Print Magazine	
259	https://m.media-amazon.com/images/I/61y+q6QfgeL._AC_.jpg	Country Living    Print Magazine	
77	https://m.media-amazon.com/images/I/41v4MVV3XyL._AC_.jpg	Muse    Print Magazine	
334	https://m.media-amazon.com/images/I/51snRgoJakL._AC_.jpg	Texas Monthly	
128	https://m.media-amazon.com/images/I/51FAeRjiZ9L._AC_.jpg	Gourmet	
330	https://m.media-amazon.com/images/I/51KIwpRkwZL._AC_.jpg	Ask    Print Magazine	"Product Description
ASK is an innovative magazine that educates children, ages 6 to 9, on the arts and sciences. Pages of cartoons, games, and experiments will stimulate and satisfy the curious mind of young readers.
Amazon.com Review
ASK magazine’s scientific articles and activities explore concepts of the solar system, clouds, ancient artifacts, and more. Each issue offers an educational collection of engaging stories, written by some of the world's best-selling children's authors and images illustrated by award-winning artists to keep your student engaged.  This thirty-six-page magazine is packed with fascinating topics and fun themes, with cartoon characters along the margins of each page sharing humorous commentary on the article. ASK magazine encourages curious readers to ask questions on what they’ve read by providing a section for them to send in their questions for ASK to answer. For your child’s further engagement, this magazine runs a monthly contest where participants’ work is submitted and showcased in the next issue of ASK. Your child will love seeing their art in their very own issue!  A book recommendation section is at the end of each issue for further reading. ASK magazine’s advertising-free issues are the perfect balance between fun and learning for every inquisitive mind."
231	https://m.media-amazon.com/images/I/61kZ+n36l3L._AC_.jpg	Consumer Reports	
1	https://m.media-amazon.com/images/I/51+23w7sdHL._AC_.jpg	National Parks	
139	https://m.media-amazon.com/images/I/51ULzz4Zw9L._AC_.jpg	Astronomy	
306	https://m.media-amazon.com/images/I/61Ltn9hfeEL._AC_.jpg	Yoga Journal    Print Magazine	
449	https://m.media-amazon.com/images/I/61fK87YpjmL._AC_.jpg	House: Design Architecture Lifestyle    Print Magazine	"Product Description
House Magazine is an elegant lifestyle publication celebrating the best of architecture and interior design in the New York metropolitan area. From the gracious homes of Long Island to the high-end communities of New Jersey, Westchester County and Connecticut.
Amazon.com Review
House: Design Architecture Lifestyle magazine is the ultimate publication for those interested in the grander side of life. Designed for those living on the East Coast, each issue features beautiful full-color photographs of houses in the Long Island area. From decorating ideas to architectural designs, each issue features a selection of treats for decorating and design enthusiasts.  House: Design Architecture Lifestyle magazine provides you with gorgeous images of homes in Connecticut, Westchester County, New Jersey, Long Island, and New York. Many of the images focus on the exterior of the home, showing you where some of the richest people in the world live. These images give you a host of ideas for designing gardens, pathways, and other outdoor spaces. Each issue of House: Design Architecture Lifestyle magazine also details outdoor projects, including gazebos, patios, and outdoor entertaining areas.  The magazine also details the interior of these homes, highlighting significant architectural elements, including hallways and entryways. Seeing the way different colors work together, how the lighting affects the space, and how various pieces of furniture play off each other will help you when it comes to decorating your own home. As an added bonus, each issue contains a few ads from the designers and builders who created those homes, giving you the chance to hire the professionals to update an existing home or to design a new one.  A subscription to House: Design Architecture Lifestyle magazine provides you with ideas for decorating the inside and outside of your home."
71	https://m.media-amazon.com/images/I/61A90AmnREL._AC_.jpg	Woman's Day    Print Magazine	
6	https://m.media-amazon.com/images/I/51snRgoJakL._AC_.jpg	Texas Monthly	
160	https://m.media-amazon.com/images/I/51t2hftHJ2S._AC_.jpg	Marie Claire    Print Magazine	"Amazon.com Review
Sex, romance, shoes, lingerie, diet, guns, war--
Marie Claire
is a grab bag of hot issues for the modern woman. Combining a powerful feature on gun control laws with an article on the best lingerie to wear with low-slung jeans,
Marie Claire
proves that beauty magazines need not be all fluff and no substance. It provides one-stop shopping for the
Cosmo
woman craving a little more from her fashion magazine--the kind of woman who can talk politics while painting her nails and solving her relationship woes, all while on the treadmill. Yet for all its attempts to become a jill of all trades,
Marie Claire
remains a powerhouse in one field: beauty. From the hottest lip or polish color to the latest haircut, from the best tools of the trade to the must-have scent of the year,
Marie Claire
remains unsurpassed as the best source for beauty advice, and those pages alone are worth the cover price.
--Daphne Durham"
365	https://m.media-amazon.com/images/I/61caAA8p8YL._AC_.jpg	Iphone Life	
281	https://m.media-amazon.com/images/I/61VoS0tSPRL._AC_.jpg	Vogue    Print Magazine	
20	https://m.media-amazon.com/images/I/61dpNpWwZ4L._AC_.jpg	Coastal Living    Print Magazine	
435	https://m.media-amazon.com/images/I/51mqCcCb8qL._AC_.jpg	Simple & Delicious    Print Magazine	Packed with easy meals for busy people, Simple & Delicious features 150+ fail-proof, simple-to-fix recipes and tips that promise mouth-watering meals fast! You'll love the helpful grocery lists, 30-minute meal ideas and easy plans for leftovers, plus secrets from our Test Kitchen for speedy shopping, simple storage, quick prep and more.
127	https://m.media-amazon.com/images/I/61kZ+n36l3L._AC_.jpg	Consumer Reports	
194	https://m.media-amazon.com/images/I/61doh78kPKL._AC_.jpg	Bon Appetit    Print Magazine	"Bon Appétit focuses on what's ""now"" in the world of food, drink and entertaining. Each issue is filled with valuable cooking tips, tricks and most of all, recipes. Enjoy great menus, cozy dinners and advice from some of the best writers in food. Don't miss out — Subscribe Today!"
208	https://m.media-amazon.com/images/I/61Mgxf-iJcL._AC_.jpg	Victoria	
